0,0.08,0.17,0.25,0.33,0.42,0.5,0.58,0.67,0.75,0.83,0.92,1,1.08,1.17,1.25,1.33,1.42,1.5,1.58,1.67,1.75,1.83,1.92,2,2.08,2.17,2.25,2.33,2.42,2.5,2.58,2.67,2.75,2.83,2.92,3,3.08,3.17,3.25,3.33,3.42,3.5,3.58,3.67,3.75,3.83,3.92,4,4.08,4.17,4.25,4.33,4.42,4.5,4.58,4.67,4.75,4.83,4.92
47910524,47746666,47568921,47488380,47407840,47038464,47057905,46941260,46982919,46888492,46780179,46713525,46741297,46644093,46635761,46732965,46660757,46613543,46680197,46569107,46630207,46569107,46596880,46571884,46571884,46519116,46552443,46483012,46516339,46474680,46469126,46399694,46296935,46371922,46435799,46377476,46213618,46346926,46194177,46216395,46183068,46166404,46138632,46171959,46071977,46088641,46033096,45908119,45933114,45955332,45949778,46016432,45819247,45913674,45855351,45847019,45916451,45883124,45849797,45785920
38643215,38504021,38483240,38501864,38532056,38375806,38447167,38450500,38530487,38559306,38560483,38469124,38564208,38517548,38552249,38614004,38617729,38647528,38709479,38701833,38702029,38745160,38733397,38748297,38777312,38835538,38811032,38784174,38862593,38869258,38838871,38853378,38839851,38918270,38969243,38936503,38911409,39029626,38919839,38956304,38935915,38969243,38946109,39036291,39014138,38984142,39060209,39020803,39038448,39082951,39058837,39160390,39064718,39133139,39166663,39165683,39159801,39219596,39231947,39251748
44097345,43952927,43811287,43725192,43641874,43394698,43461352,41274571,41266533,41256339,43444689,41176547,43483570,41298097,41244184,41356911,41371223,41408080,41460229,43550225,41372987,43622433,43661315,41436507,41381025,43716860,41449642,41422979,41430037,43711306,41465718,41487283,43555779,41440624,41451995,41443761,41365537,41470227,41324171,41361028,41343580,43614102,41336914,41430429,43633542,43625211,41438663,41451014,41434154,43708529,43677979,41451602,41421607,41477089,43700197,41439055,43727969,41511789,41551783,41474540
38698697,38672426,38693991,38752414,38830833,38712224,38800838,38906900,38987475,39033939,38923172,38956304,39016098,39034527,39072560,39152940,39148235,39239005,39276842,39245670,39285272,39318796,39398784,39415644,39456422,39460931,39521902,39513864,39562092,39559739,39615809,39654038,39556995,39683446,39731673,39725204,39705599,39825776,39711284,39734222,39753827,39737359,39787155,39877925,39841656,39837539,39993594,39983399,40002024,39987124,40012610,40105145,40033587,40136905,40125338,40131219,40123769,40178075,40289822,40228263
44799992,44625025,44497271,44486162,44494493,44425062,44469498,44458389,44469498,44502825,44486162,44363962,44433394,44413953,44530598,44597252,44522266,42358520,44586143,44550039,44566702,44513934,44661129,44555593,44502825,44477830,44522266,44530598,44566702,44630579,44597252,44697233,44544484,44511157,44500048,44491716,44497271,44583366,44372294,44444503,44463943,44472275,44497271,44594475,44630579,44613916,44713897,44713897,44769442,44708342,44713897,44658352,44663906,44711120,44716674,44650020,44650020,44719451,44705565,44744447
46632984,46427467,46319154,46258054,46044205,45833133,45874792,45747038,45752592,45610952,45585957,45477644,45438762,45363776,45399880,45441539,45333226,45330449,45344335,45230467,45213804,45155481,45216581,45127709,45086050,45063832,45022173,45047168,45044391,45038836,44983291,44997177,44849983,44913860,44849983,44797215,44730560,44863869,44702788,44708342,44733338,44761110,44697233,44786106,44799992,42441841,44838874,44769442,44849983,44727783,44797215,44838874,44727783,44750001,44816656,44736115,44774997,44794437,44788883,44797215
44977737,44899973,44725006,44636134,44686124,44380626,44555593,42187763,44577811,44563925,44647243,44627802,44700011,42272848,44586143,44725006,42423412,44675015,44711120,44627802,44602806,44747224,44722229,44669461,44633356,44708342,44683347,44680570,44738892,42411257,44777774,42454584,44600029,44647243,44652797,44588920,44477830,44680570,44366739,44530598,44544484,44580588,44508380,44613916,44630579,42285199,44708342,44655574,44725006,44591697,42241480,44652797,44600029,44647243,44680570,42285591,44647243,44605584,42380674,42345973
47188436,46832947,46677420,46488566,46446908,46133077,46071977,46046982,46066423,46024764,45991437,45894233,45897010,45819247,45858128,45869237,45860906,45838687,45860906,45797029,45833133,45816469,45755370,45822024,45813692,45830356,45774810,45727597,45705379,45747038,45674829,45685938,45572070,45672052,45683161,45658166,45560961,45697047,45572070,45558184,43125264,45488753,43087819,45516525,45402658,45341558,45399880,42953330,45366553,42942547,42932941,42940391,45194363,45249908,45241576,45247131,45286013,45288790,42934509,42889614
45261017,45016618,44697233,44702788,44630579,44394512,44575034,44647243,44644465,44661129,42184038,44355630,44427839,44500048,44505602,44561148,44605584,44625025,44652797,44502825,44472275,44544484,44669461,44608361,44469498,44538929,44650020,44594475,44641688,44713897,44733338,44772219,44569479,44630579,44558370,44500048,44500048,44597252,44333412,44450057,44486162,44519489,44547261,44608361,44675015,44636134,44683347,44730560,44755556,44725006,44655574,44722229,44713897,44808324,44766665,44641688,44680570,44774997,44772219,44725006
46499676,45777588,45402658,45394326,45608175,45447094,45491530,45569293,45644279,45752592,45772033,45655388,45855351,45774810,45755370,45891455,45860906,45883124,45966441,45947001,46035873,46046982,46071977,46102527,46171959,46210840,46169182,46102527,46113636,46119191,46074755,46119191,46052537,46210840,46271940,46224727,46069200,46321931,46180291,46244168,46208063,46135854,46113636,46185845,46099750,46083086,46102527,45999769,45974773,46005323,46063646,46041428,45938669,46013655,46044205,46021987,46085864,46138632,46085864,46002546
45863683,45616507,45463757,45222136,45177699,45066609,45061054,45049945,45099936,45116600,45030505,45016618,42613579,44961073,45049945,45066609,45036059,42719837,45141595,45008287,45080495,45072164,45141595,45138818,45086050,45066609,45102713,45183254,45136041,45177699,45208249,45183254,45061054,45074941,45066609,45052723,44983291,42744539,44874978,44988846,44991623,44958296,44980514,45091604,42703565,44997177,45055500,45088827,45091604,45052723,45033282,45088827,45016618,45044391,45061054,42656709,45005509,45033282,42733560,45041614
44816656,44852760,44641688,44508380,42095816,44255649,44369517,44397289,44400066,44466721,44527820,44538929,44644465,44586143,44608361,44700011,44700011,44713897,44755556,44711120,44711120,44722229,44777774,44783328,44752779,44872201,44811101,44891642,44813878,44833319,44844428,44874978,44758333,44852760,44799992,44838874,44713897,44855537,44672238,44755556,44761110,44788883,44808324,44880533,44897196,44866646,44924969,44952741,44938855,44930523,44852760,44913860,44902751,44924969,44972182,44947187,44936078,44997177,45019396,45061054
38359926,38307385,38320324,38368160,38402860,38307385,38385216,38408546,38423445,38552641,38538525,38474026,38561463,38566756,38613808,38660467,38719282,38678700,38815737,38720262,38783193,38802798,38862005,38882001,38855339,38947481,38946501,38928465,38920623,38986103,39011197,39025117,38917682,39004531,39060797,39051779,39032958,39138824,38983162,39083539,39043153,39076285,39102359,39093537,39087460,39080598,39138236,39140197,39157645,39149607,39140001,39184700,39110593,39162938,39184700,39192541,39254885,39249787,39279391,39292918
40006337,39913606,39791272,39781274,39824012,39575031,39701482,39731870,39774608,39814798,39763041,39676388,39828913,39877925,39837343,39912234,39961442,39942817,39998691,39930662,39953404,39986340,40062210,40042998,39980262,40095735,40089853,40137885,40125338,40171997,40183368,40188465,40113183,40136905,40198464,40154353,40125730,40249828,40117692,40188857,40171997,40189838,40214344,40273354,40344912,40292763,40368241,40344716,40390591,40361772,40366673,40403922,40437250,40404314,40476656,40454110,40435290,40502534,40535274,40559388
44755556,42339504,44486162,44322303,41979756,44025136,44091790,44114009,44177886,41912707,44202881,41827623,42023082,44350076,42108167,44472275,44533375,44522266,44630579,44522266,44544484,44566702,44686124,44650020,44580588,44686124,44758333,44797215,44786106,44813878,44847205,44877755,44805546,44805546,44741670,44769442,44727783,42516339,44686124,44774997,44738892,44833319,44863869,44980514,44961073,44913860,45086050,45077718,45091604,45024950,45002732,45111045,42743755,45166590,45133263,45097159,45169368,45197140,45113822,45297122
38835146,38949442,39041781,39238613,39442307,39463284,39583069,39672271,39768727,39896354,39957717,39904588,40036920,40085344,40104557,40205521,40268649,40334717,40459600,40459992,40539783,40584678,40639376,40720147,40797978,40743085,40810133,40811114,40856009,40877378,40861694,40961090,40920116,40984420,41111067,41026178,41047352,41207719,41068917,41176351,41175959,41145768,41145768,41273787,41205562,41253006,41302410,41315741,41416314,41353382,41437487,41382005,41391416,41362597,41501987,41506888,41482578,41566683,41620988,41574132
46796842,46746852,46646870,46619098,46688529,46538557,46560775,46638539,46685752,46716302,46782956,46702416,46782956,46824615,46791288,46888492,46963478,46949592,47166218,47127336,47177327,47163441,47205100,47238427,47238427,47216209,47232872,47230095,47302304,47274531,47210654,47255090,47207877,47243981,47316190,47252313,47182882,47396731,47218986,47307858,47255090,47191213,47271754,47307858,47299527,47263422,47221763,47260645,47307858,47280086,47330076,47293972,47243981,47177327,47302304,47221763,47291195,47305081,47371735,47327299
47343963,46774624,46941260,47007914,46952369,46894047,46988473,47016246,47094009,47196768,47188436,47110673,47135668,47213432,47252313,47346740,47371735,47368958,47418949,47410617,47432835,47357849,47316190,47357849,47352295,47288418,47310636,47313413,47296749,47282863,47224541,47316190,47232872,47088455,47166218,47121782,47030132,47213432,47024578,47052350,47052350,47049573,47013469,47105118,47030132,47088455,47030132,46977364,47052350,47024578,47107896,47071791,47013469,47032910,47041241,47010692,47013469,47110673,47021801,46982919
38202499,38240532,38148978,38141528,38129961,38049974,38093692,38080949,38067226,38150350,38169955,38083694,38111729,38116826,38090360,38134667,38154467,38153095,38284055,38293073,38239944,38275625,38319540,38325029,38360710,38436188,38407761,38403056,38389725,38409526,38396979,38455401,38361690,38460498,38504609,38494415,38441482,38595771,38426778,38463047,38500688,38495787,38498924,38562247,38531860,38495787,38466772,38514608,38572638,38576363,38597732,38616552,38530683,38522449,38619885,38577343,38590674,38639294,38638118,38652233
48204914,48107709,47902192,47860533,47899415,47771661,47691120,47757775,47718893,47746666,47677234,47441167,47502267,47510598,47380067,47424503,47452276,47418949,47432835,47457830,47388399,47413394,47382844,47380067,47452276,47480049,47432835,47382844,47307858,47363404,47274531,47341186,47266199,47271754,47341186,47227318,47138445,47343963,47241204,47168995,47207877,47241204,47157886,47246759,47135668,47141223,47177327,47138445,47174550,47124559,47096787,47024578,46982919,46913487,46977364,46946815,46963478,47002360,46935705,46999582
48679825,48338222,48146591,48049387,47982733,47766106,47785547,47813320,47821652,47877197,47749443,47621689,47663348,47688343,47602248,47682789,47671680,47724448,47718893,47663348,47621689,47596694,47705007,47607803,47652239,47674457,47610580,47566144,47610580,47557812,47518930,47538371,47499489,47535594,47580030,47521707,47488380,47599471,47446721,47480049,47474494,47477271,47446721,47502267,47435612,47396731,47418949,47382844,47435612,47427281,47460608,47352295,47332854,47332854,47413394,47355072,47363404,47396731,47477271,47443944
47785547,47752220,47591139,47466162,47538371,47316190,47310636,47313413,47349517,47332854,47224541,47102341,47149555,47130114,47088455,47141223,47119005,47121782,47221763,47160664,47124559,47127336,47113450,47127336,47138445,47102341,47055128,47030132,47063459,47032910,46966255,46980142,46952369,46991251,47044019,46988473,46852388,47077346,46885715,46902378,46907933,46871828,46869051,46946815,46863497,46766293,46821838,46807951,46857942,46741297,44398596,46755184,46682975,46669088,46746852,46713525,46757961,46810729,46727411,46680197
38400312,38388353,38353652,38358553,38399919,38295622,38400704,38432071,38446187,38493238,38502845,38436973,38488141,38474026,38522646,38587145,38629296,38562443,38690659,38659291,38667917,38681052,38752806,38741239,38786722,38813777,38857692,38812404,38843184,38866122,38923368,38963165,38905135,39106280,39107849,39054524,39025117,39179406,39100791,39136276,39130394,39184504,39192149,39255277,39282724,39210774,39254101,39223125,39305465,39333696,39374670,39331736,39335068,39359182,39364672,39445639,39419173,39457402,39414860,39404469
38332675,38287388,38257589,38263274,38200539,38147802,38191520,38238376,38243081,38258373,38284447,38224064,38286996,38213282,38243669,38298367,38372081,38318363,38448931,38387961,38469909,38444814,38479319,38454617,38443050,38528919,38580088,38589694,38593027,38576951,38612239,38645960,38587537,38690070,38786134,38729084,38679680,38849458,38753002,38785154,38798093,38760844,38776724,38846713,38842204,38842400,38855731,38806719,38890235,38854751,38951795,38863573,38867102,38843380,39006688,38957872,39034331,39045898,39040212,39072560
45798967,48452090,45592528,45477056,48046610,47810543,45081823,45015363,44989092,47613357,44935963,44821667,44798534,47221763,44717566,44727564,44837351,47302304,44758736,44712077,44756972,44707175,44575431,47166218,47127336,47102341,44531124,47027355,44502109,46974587,44452509,44479368,46944037,44433688,44444863,44427219,44353701,44474074,44317824,44332920,44276262,44286652,44269204,44278811,44258814,44228034,44196862,44150595,44114718,44174513,44134911,44095114,44034143,44029830,44091193,44090604,44062178,44085311,44024536,44002579
38259941,38294838,38222104,38183482,38221516,38063697,38100946,38194657,38186227,38206224,38193089,38165054,38257197,38225241,38181914,38238376,38277586,38298955,38386980,38341889,38364239,38391881,38423053,38450892,38482848,38538525,38504413,38491082,38522057,38551465,38561071,38553229,38520293,38637530,38629492,38638118,38563620,38710852,38654586,38684777,38647136,38693011,38669093,38699481,38627335,38688698,38739867,38668701,38706931,38735750,38749473,38658115,38704970,38722614,38782409,38782213,38780841,38825148,38849261,38815541
48893674,48896452,48579844,48510412,48515967,48349331,48438204,48493749,48540962,48435426,48310450,48091046,48185473,45385698,48046610,47966069,48043832,47982733,48021614,47946628,48038278,47952183,47918856,47979955,47868865,47963292,47841092,47793879,47816097,47738334,45098683,45114759,47632798,45011638,47605025,44991837,44900087,45031831,44841468,44860289,44889696,44829313,44813237,44852643,44785595,44757560,44780105,47341186,47310636,44713449,44755011,44693648,44650518,44603074,44627972,44634246,44607583,44697765,44703254,44639735
48768698,48593730,48207691,48099378,48243795,47977178,47979955,48066051,47968846,48027169,47932742,47885529,47907747,47841092,47732779,47802211,47796656,47724448,47793879,47610580,47743888,47732779,47746666,47732779,47768884,47727225,47735557,47657793,47643907,47605025,47521707,47524485,47477271,47449499,47482826,47435612,47302304,47405063,47213432,47268977,47268977,47213432,47227318,47205100,47132891,47030132,47199545,47119005,47091232,47060682,47094009,47035687,46991251,44418005,47021801,46869051,46960701,46949592,46988473,46969033
49215837,49171400,48529853,48546517,48793693,48529853,48665939,48682602,48818688,48852015,48765920,48732593,48804802,48752034,48627057,48690934,48618725,48629834,48560403,48474308,48521521,48507635,48552071,48529853,48502081,48546517,48568735,48449313,48410431,48379881,48340999,48227132,48218800,48227132,48160477,48152146,48057719,48146591,47954960,47952183,47941074,47968846,47860533,47854979,47788325,47741111,47818874,47777215,47785547,47760552,47768884,47702229,47610580,47582807,47652239,47599471,47541148,47624466,47657793,47585584
39032958,39092557,39055896,39118435,39146274,39104124,39172741,39203520,39231751,39278607,39299388,39203324,39316248,39261550,39397216,39460343,39413684,39523078,39503866,39569738,39722263,39623259,39611300,39636002,39665801,39759120,39665409,39662861,39735202,39756572,39752258,39751082,39735398,39797350,39884787,39881258,39815778,40040645,39890080,39959481,39920860,39903215,39884591,39926545,39954580,39920860,39903019,39892041,39905372,39955364,39899687,39949679,39911253,39895570,39968107,39968303,40022805,40030451,40039665,40028294
47688343,44833822,44589547,44521126,47046796,44262735,44270969,44125893,44181963,44135696,44003951,43892400,43963173,43882990,43967682,44016890,43953175,44002579,43938667,43891028,43966898,43910632,43825548,43803002,43876912,43920239,43798101,43704782,43767713,43766733,43697528,43682040,43617149,43684393,43794768,43709683,43606366,43778300,43622246,43645379,43580292,43541670,43472465,43451096,43449332,43301903,43257793,43167414,43092524,43037043,43000970,42978032,42921766,42884517,43015281,42909611,42914709,42921766,42876871,42906867
47913301,47691120,47435612,47338408,47318967,47102341,44546612,46969033,46932928,46888492,46830170,46619098,46663534,46635761,44157065,44163534,46632984,44166083,46574662,46538557,44069627,46388585,46363590,43961213,43929649,43937295,43877892,46241390,43879069,43833390,43831625,46280272,46185845,46258054,43881029,43839467,46152518,43967878,46180291,43780653,43747128,46144186,46088641,46171959,43742227,46083086,43678120,43629500,46005323,46049759,46063646,43675179,43566764,43606170,43670474,45980328,46038650,43655966,43639890,43594799
38631648,38580676,38672426,38712028,38880041,38892196,39074128,39221753,39344283,39466028,39356046,39064914,39097066,39111770,39126669,39175485,39229987,39281155,39323502,39319973,39388982,39429171,39460147,39528764,39577776,39631885,39620906,39584049,39627180,39660312,39668350,39674231,39585226,39734026,39810485,39725596,39701678,39811465,39696581,39822052,39784802,39795585,39785587,39838324,39823032,39827541,39886551,39876945,39854596,39819503,39884591,39889296,39834011,39850479,39953012,39929290,39971832,40016139,40039861,40040645
38362670,38363258,38329146,38328754,38391293,38240532,38290133,38314050,38383451,38377374,38388745,38280330,38361298,38336792,38329342,38443050,38459910,38479907,38565580,38535977,38581656,38580480,38643411,38679484,38728692,38752414,38743396,38758295,38796132,38827892,38824559,38864945,38850046,38930621,38994533,38976693,38929641,39024136,38972968,39003747,38970811,39030802,38963165,39060209,38985319,39037860,39052759,39050995,39022568,39093929,39077265,39095694,39011197,39052955,39120592,39133923,39184504,39192738,39177838,39210578
42680431,42592602,42487716,42370675,42367931,42212661,42111892,42077976,42197369,42258928,42288335,42152278,42155219,42121106,42206583,42323820,42323428,42332250,42479286,42489873,42530259,42444586,42409885,42478502,42467327,42519476,42476933,42521632,42524769,42561234,42603777,42670825,42616520,42785905,42899025,42857855,42851385,42995676,42916081,42908631,42870990,42886870,42907259,43028220,43036062,42982933,42941567,42938430,42991559,43025476,43043904,42996657,42990383,42987246,43023123,43102915,43104875,43105855,43065666,43061941
42396358,42382046,42225404,42115225,42092091,41941722,41774297,41813899,41904865,41936821,41957602,41885849,42010339,41910747,41934273,42063076,42078564,42007006,42101502,42146985,42171295,42135026,41946624,42011319,42077584,42162276,42022886,42022298,42079544,42057783,42077780,42142084,42107187,42182469,42233834,42236971,42228541,42407729,42292452,42290688,42252655,42270495,42258928,42374792,42310881,42293237,42263829,42266574,42298530,42354403,42345581,42329701,42311273,42323232,42369107,42377341,42464582,42432235,42419687,42373028
43343270,43599700,43203291,43054883,43155652,43036062,43067822,43124480,43166630,43256616,43264850,43226621,43251519,43257793,43266419,43168983,43150162,43433060,43652633,43591662,43599504,43646752,43673610,43666357,43660475,43748893,43767909,43733209,43688902,43708507,43706743,43749481,43605582,43746344,43749089,43669689,43622834,43733013,43598132,43571469,43573234,43535789,43526967,43503245,43462271,43471485,43475798,43502461,43449920,43493442,43439725,43457369,43421493,43376010,43511675,43440117,43471877,43584997,43515008,43538729
43206624,42979404,42647299,42628283,42616324,42128556,42203250,42182469,42218934,42290492,42169530,42075035,42222659,42262261,42315782,42410277,42371264,42430274,42494970,42429882,42503596,42446546,42479874,42381850,42414198,42425177,42431842,42415767,42443801,42474581,42487912,42540845,42518692,42617108,42669061,42642398,42626910,42860991,42697291,42768261,42648672,42658866,42754537,42701408,42757674,42658082,42662199,42630831,42680431,42727679,42690626,42666904,42658670,42642986,42741206,42765908,42746107,42737089,42667100,42730424
40443328,40344323,40263944,40244143,40280608,40032411,39963598,39996534,40094754,40171409,40051428,40009866,40122397,40100244,40215520,40216304,40311976,40322170,40382161,40339422,40402158,40360791,40386474,40388434,40428232,40492340,40465481,40449993,40518610,40538803,40534490,40603695,40565466,40653491,40737204,40711129,40680742,40932467,40750535,40770728,40715442,40740536,40781118,40834639,40854636,40826013,40834051,40821308,40846990,40905021,40892082,40882867,40838168,40877770,40940897,40935604,40983636,40979911,40978931,41008142
38572246,38568129,38534408,38505001,38544799,38430503,38447559,38520097,38563620,38561659,38594203,38482064,38552249,38541858,38578911,38641647,38654782,38653998,38788683,38738886,38754962,38796132,38826324,38893372,38923368,38941600,38948658,38950226,38975124,38993749,38965518,39004335,38951795,39000414,39104908,39054328,38992769,39127846,39074717,39084911,39104320,39100203,39097654,39146274,39118239,39075501,39104516,39145882,39195678,39163330,39179014,39157449,39137452,39104516,39208617,39219988,39228222,39249003,39300368,39268216
47405063,47380067,47135668,47130114,47007914,46869051,46830170,46807951,46874606,46819061,46824615,46646870,46766293,46785733,46749629,46846833,46766293,46780179,46977364,46927374,46930151,46955146,46982919,47016246,47019023,47041241,46971810,47013469,46980142,47019023,46999582,46977364,46896824,46927374,47041241,46996805,46902378,47019023,46902378,46957924,46960701,46916265,46946815,46949592,46880160,46866274,46885715,46871828,46963478,46930151,46944037,46902378,46910710,46857942,46885715,46941260,46860719,46960701,46974587,46949592
47899415,48310450,48227132,48141037,48113264,47852201,47829983,47796656,47829983,47799434,47685566,47591139,47685566,47591139,47571698,47657793,47577253,47580030,47674457,47616134,47577253,47588362,47546703,47577253,47616134,47655016,47568921,47543926,47582807,47599471,47568921,47635575,47549480,47741111,47785547,47746666,47638352,47788325,47599471,47638352,47616134,47543926,47596694,47596694,47580030,47438390,47493935,47513376,47568921,47555035,47532817,47538371,47455053,47385622,47471717,47396731,47457830,47460608,47493935,47493935
46802397,46785733,46774624,46652425,46552443,46335817,46391362,46330263,46246945,46319154,46202509,46108082,46202509,46044205,46096973,46194177,46185845,46155295,46227504,46183068,46138632,46233059,46219172,46244168,46188622,46224727,46249722,46169182,46205286,46188622,46127523,46155295,46071977,46202509,46185845,46158072,46055314,46202509,46030318,46127523,46033096,46071977,46008100,46063646,46085864,46019209,45983105,46016432,45991437,46033096,46074755,46016432,45983105,46005323,45960887,45974773,46005323,46035873,46066423,46013655
47357849,47205100,46849610,46652425,46644093,46480235,46616320,46638539,46638539,46666311,46685752,46652425,46666311,46602434,46630207,46638539,46616320,46577439,46685752,46594102,46602434,46569107,46516339,46571884,46485789,46441353,46449685,46358035,46316376,46341372,46249722,46246945,46155295,46177513,46188622,46044205,46030318,46149741,45908119,45980328,45899787,45913674,45885901,45916451,45797029,45763701,45752592,45677606,45724820,45602620,45558184,45513748,45427653,45349890,45427653,45372108,45413767,45447094,45438762,45358221
47702229,47443944,47349517,47393953,47418949,47313413,47407840,47391176,47538371,47580030,47566144,47432835,47552257,47496712,47524485,47638352,47571698,47505044,47638352,47588362,47577253,47591139,47593916,47599471,47538371,47474494,47449499,47455053,47371735,47371735,47393953,47305081,47313413,47321745,47352295,47205100,47160664,47357849,47130114,47166218,47188436,47110673,47163441,47213432,47157886,47074568,47082900,47049573,47160664,47160664,47180104,47091232,47074568,47066237,47121782,47088455,47077346,47110673,47113450,47096787
38836518,38902587,38811032,38853575,38880433,38770842,38908272,38926504,38983554,38982574,39032566,38946305,38987671,39000807,38962577,39098242,39103536,39039428,39209990,39155684,39214499,39200972,39263119,39304093,39343302,39348988,39385845,39344283,39394079,39366240,39403489,39428975,39396039,39462696,39556995,39492103,39467989,39633649,39507395,39582285,39591107,39609536,39647373,39729909,39665409,39632081,39657763,39680113,39738535,39762257,39811465,39780882,39798918,39777157,39892237,39841852,39910077,39933603,39961834,39939288
38429915,38440501,38362082,38335028,38359926,38265038,38280526,38335224,38310914,38340125,38319344,38254060,38334243,38312874,38324245,38374825,38365023,38404036,38521077,38463439,38489905,38515784,38533428,38586165,38626747,38624394,38655370,38648312,38673406,38668505,38686150,38722614,38663408,38768098,38829657,38780253,38750061,38889059,38765157,38841420,38806327,38848085,38876316,38891412,38874160,38888275,38899646,38898469,38979829,38964538,39000611,38965322,38962577,38928073,39016882,39011981,39064326,39093341,39120984,39092949
